Transaction,Item,date_time,period_day,weekday_weekend,Date,Month,Hour,Day_Name
2742,Muffin,2016-12-06 16:22:00,afternoon,weekday,2016-12-06,12,16,Tuesday
2742,Mineral Water,2016-12-06 16:22:00,afternoon,weekday,2016-12-06,12,16,Tuesday
2742,Juice,2016-12-06 16:22:00,afternoon,weekday,2016-12-06,12,16,Tuesday
2743,Bread,2016-12-06 16:24:00,afternoon,weekday,2016-12-06,12,16,Tuesday
2744,Bread,2016-12-07 08:38:00,morning,weekday,2016-12-07,12,8,Wednesday
2745,Bread,2016-12-07 09:02:00,morning,weekday,2016-12-07,12,9,Wednesday
2746,Bread,2016-12-07 09:15:00,morning,weekday,2016-12-07,12,9,Wednesday
2746,Hot Chocolate,2016-12-07 09:15:00,morning,weekday,2016-12-07,12,9,Wednesday
2746,Juice,2016-12-07 09:15:00,morning,weekday,2016-12-07,12,9,Wednesday
2746,Toast,2016-12-07 09:15:00,morning,weekday,2016-12-07,12,9,Wednesday
2747,Coffee,2016-12-07 09:21:00,morning,weekday,2016-12-07,12,9,Wednesday
2747,Cake,2016-12-07 09:21:00,morning,weekday,2016-12-07,12,9,Wednesday
2747,Bread,2016-12-07 09:21:00,morning,weekday,2016-12-07,12,9,Wednesday
2748,Coffee,2016-12-07 09:25:00,morning,weekday,2016-12-07,12,9,Wednesday
2748,Toast,2016-12-07 09:25:00,morning,weekday,2016-12-07,12,9,Wednesday
2749,Coffee,2016-12-07 09:26:00,morning,weekday,2016-12-07,12,9,Wednesday
2749,Toast,2016-12-07 09:26:00,morning,weekday,2016-12-07,12,9,Wednesday
2750,Tea,2016-12-07 09:27:00,morning,weekday,2016-12-07,12,9,Wednesday
2751,Tea,2016-12-07 09:29:00,morning,weekday,2016-12-07,12,9,Wednesday
2751,Toast,2016-12-07 09:29:00,morning,weekday,2016-12-07,12,9,Wednesday
2751,Cookies,2016-12-07 09:29:00,morning,weekday,2016-12-07,12,9,Wednesday
2752,Farm House,2016-12-07 10:11:00,morning,weekday,2016-12-07,12,10,Wednesday
2753,Bread,2016-12-07 10:28:00,morning,weekday,2016-12-07,12,10,Wednesday
2753,Cake,2016-12-07 10:28:00,morning,weekday,2016-12-07,12,10,Wednesday
2754,Bread,2016-12-07 10:58:00,morning,weekday,2016-12-07,12,10,Wednesday
2755,Coffee,2016-12-07 11:00:00,morning,weekday,2016-12-07,12,11,Wednesday
2756,Tea,2016-12-07 11:01:00,morning,weekday,2016-12-07,12,11,Wednesday
2756,Alfajores,2016-12-07 11:01:00,morning,weekday,2016-12-07,12,11,Wednesday
2757,Bread,2016-12-07 11:02:00,morning,weekday,2016-12-07,12,11,Wednesday
2758,Coffee,2016-12-07 11:03:00,morning,weekday,2016-12-07,12,11,Wednesday
2759,Juice,2016-12-07 11:13:00,morning,weekday,2016-12-07,12,11,Wednesday
2759,Coffee,2016-12-07 11:13:00,morning,weekday,2016-12-07,12,11,Wednesday
2759,Tea,2016-12-07 11:13:00,morning,weekday,2016-12-07,12,11,Wednesday
2760,Coffee,2016-12-07 11:28:00,morning,weekday,2016-12-07,12,11,Wednesday
2760,Medialuna,2016-12-07 11:28:00,morning,weekday,2016-12-07,12,11,Wednesday
2761,Bread,2016-12-07 11:41:00,morning,weekday,2016-12-07,12,11,Wednesday
2762,Medialuna,2016-12-07 11:42:00,morning,weekday,2016-12-07,12,11,Wednesday
2762,Coffee,2016-12-07 11:42:00,morning,weekday,2016-12-07,12,11,Wednesday
2763,Cake,2016-12-07 12:03:00,afternoon,weekday,2016-12-07,12,12,Wednesday
2763,Tea,2016-12-07 12:03:00,afternoon,weekday,2016-12-07,12,12,Wednesday
2764,Bread,2016-12-07 12:07:00,afternoon,weekday,2016-12-07,12,12,Wednesday
2764,Coffee,2016-12-07 12:07:00,afternoon,weekday,2016-12-07,12,12,Wednesday
2765,Farm House,2016-12-07 12:08:00,afternoon,weekday,2016-12-07,12,12,Wednesday
2766,Bread,2016-12-07 12:13:00,afternoon,weekday,2016-12-07,12,12,Wednesday
2767,Farm House,2016-12-07 12:21:00,afternoon,weekday,2016-12-07,12,12,Wednesday
2767,Crepes,2016-12-07 12:21:00,afternoon,weekday,2016-12-07,12,12,Wednesday
2768,Bread,2016-12-07 12:29:00,afternoon,weekday,2016-12-07,12,12,Wednesday
2769,Hot Chocolate,2016-12-07 12:35:00,afternoon,weekday,2016-12-07,12,12,Wednesday
2770,Coffee,2016-12-07 12:47:00,afternoon,weekday,2016-12-07,12,12,Wednesday
2770,Hot Chocolate,2016-12-07 12:47:00,afternoon,weekday,2016-12-07,12,12,Wednesday
2770,Sandwich,2016-12-07 12:47:00,afternoon,weekday,2016-12-07,12,12,Wednesday
2771,Sandwich,2016-12-07 12:56:00,afternoon,weekday,2016-12-07,12,12,Wednesday
2772,Coffee,2016-12-07 12:57:00,afternoon,weekday,2016-12-07,12,12,Wednesday
2772,Truffles,2016-12-07 12:57:00,afternoon,weekday,2016-12-07,12,12,Wednesday
2773,Jam,2016-12-07 12:59:00,afternoon,weekday,2016-12-07,12,12,Wednesday
2774,Bread,2016-12-07 13:08:00,afternoon,weekday,2016-12-07,12,13,Wednesday
2775,Bread,2016-12-07 13:23:00,afternoon,weekday,2016-12-07,12,13,Wednesday
2776,Sandwich,2016-12-07 13:35:00,afternoon,weekday,2016-12-07,12,13,Wednesday
2776,Coffee,2016-12-07 13:35:00,afternoon,weekday,2016-12-07,12,13,Wednesday
2776,Mineral Water,2016-12-07 13:35:00,afternoon,weekday,2016-12-07,12,13,Wednesday
2777,Bread,2016-12-07 13:48:00,afternoon,weekday,2016-12-07,12,13,Wednesday
2778,Coke,2016-12-07 14:01:00,afternoon,weekday,2016-12-07,12,14,Wednesday
2778,Cookies,2016-12-07 14:01:00,afternoon,weekday,2016-12-07,12,14,Wednesday
2780,Bread,2016-12-07 14:23:00,afternoon,weekday,2016-12-07,12,14,Wednesday
2781,Coffee,2016-12-07 14:31:00,afternoon,weekday,2016-12-07,12,14,Wednesday
2781,Sandwich,2016-12-07 14:31:00,afternoon,weekday,2016-12-07,12,14,Wednesday
2782,Bread,2016-12-07 14:45:00,afternoon,weekday,2016-12-07,12,14,Wednesday
2782,Coffee,2016-12-07 14:45:00,afternoon,weekday,2016-12-07,12,14,Wednesday
2783,Tea,2016-12-07 14:47:00,afternoon,weekday,2016-12-07,12,14,Wednesday
2783,Coffee,2016-12-07 14:47:00,afternoon,weekday,2016-12-07,12,14,Wednesday
2785,Tea,2016-12-07 15:16:00,afternoon,weekday,2016-12-07,12,15,Wednesday
2785,Coffee,2016-12-07 15:16:00,afternoon,weekday,2016-12-07,12,15,Wednesday
2786,Hot Chocolate,2016-12-07 16:00:00,afternoon,weekday,2016-12-07,12,16,Wednesday
2787,Coffee,2016-12-07 16:25:00,afternoon,weekday,2016-12-07,12,16,Wednesday
2787,Alfajores,2016-12-07 16:25:00,afternoon,weekday,2016-12-07,12,16,Wednesday
2788,Fudge,2016-12-07 17:04:00,evening,weekday,2016-12-07,12,17,Wednesday
2788,Jam,2016-12-07 17:04:00,evening,weekday,2016-12-07,12,17,Wednesday
2788,Cake,2016-12-07 17:04:00,evening,weekday,2016-12-07,12,17,Wednesday
2788,Coffee,2016-12-07 17:04:00,evening,weekday,2016-12-07,12,17,Wednesday
2789,Cake,2016-12-08 08:26:00,morning,weekday,2016-12-08,12,8,Thursday
2790,Coffee,2016-12-08 08:46:00,morning,weekday,2016-12-08,12,8,Thursday
2790,Bread,2016-12-08 08:46:00,morning,weekday,2016-12-08,12,8,Thursday
2791,Pastry,2016-12-08 09:03:00,morning,weekday,2016-12-08,12,9,Thursday
2791,Coffee,2016-12-08 09:03:00,morning,weekday,2016-12-08,12,9,Thursday
2792,Coffee,2016-12-08 09:04:00,morning,weekday,2016-12-08,12,9,Thursday
2792,Pastry,2016-12-08 09:04:00,morning,weekday,2016-12-08,12,9,Thursday
2793,Coffee,2016-12-08 09:14:00,morning,weekday,2016-12-08,12,9,Thursday
2793,Pastry,2016-12-08 09:14:00,morning,weekday,2016-12-08,12,9,Thursday
2794,Truffles,2016-12-08 09:18:00,morning,weekday,2016-12-08,12,9,Thursday
2794,Bread,2016-12-08 09:18:00,morning,weekday,2016-12-08,12,9,Thursday
2795,Coffee,2016-12-08 09:26:00,morning,weekday,2016-12-08,12,9,Thursday
2796,Coffee,2016-12-08 09:28:00,morning,weekday,2016-12-08,12,9,Thursday
2797,Coffee,2016-12-08 09:32:00,morning,weekday,2016-12-08,12,9,Thursday
2797,Toast,2016-12-08 09:32:00,morning,weekday,2016-12-08,12,9,Thursday
2797,Vegan Mincepie,2016-12-08 09:32:00,morning,weekday,2016-12-08,12,9,Thursday
2797,Mineral Water,2016-12-08 09:32:00,morning,weekday,2016-12-08,12,9,Thursday
2798,Medialuna,2016-12-08 09:33:00,morning,weekday,2016-12-08,12,9,Thursday
2798,Bread,2016-12-08 09:33:00,morning,weekday,2016-12-08,12,9,Thursday
2799,Coffee,2016-12-08 09:44:00,morning,weekday,2016-12-08,12,9,Thursday
2799,Cake,2016-12-08 09:44:00,morning,weekday,2016-12-08,12,9,Thursday
2800,Coffee,2016-12-08 10:09:00,morning,weekday,2016-12-08,12,10,Thursday
2800,Pastry,2016-12-08 10:09:00,morning,weekday,2016-12-08,12,10,Thursday
2801,Coffee,2016-12-08 10:16:00,morning,weekday,2016-12-08,12,10,Thursday
2802,Coffee,2016-12-08 10:40:00,morning,weekday,2016-12-08,12,10,Thursday
2803,Bread,2016-12-08 10:53:00,morning,weekday,2016-12-08,12,10,Thursday
2803,Cake,2016-12-08 10:53:00,morning,weekday,2016-12-08,12,10,Thursday
2803,Cookies,2016-12-08 10:53:00,morning,weekday,2016-12-08,12,10,Thursday
2804,Coffee,2016-12-08 10:55:00,morning,weekday,2016-12-08,12,10,Thursday
2804,Tea,2016-12-08 10:55:00,morning,weekday,2016-12-08,12,10,Thursday
2804,Bread,2016-12-08 10:55:00,morning,weekday,2016-12-08,12,10,Thursday
2804,Cake,2016-12-08 10:55:00,morning,weekday,2016-12-08,12,10,Thursday
2805,Toast,2016-12-08 11:02:00,morning,weekday,2016-12-08,12,11,Thursday
2805,Juice,2016-12-08 11:02:00,morning,weekday,2016-12-08,12,11,Thursday
2806,Bread,2016-12-08 11:03:00,morning,weekday,2016-12-08,12,11,Thursday
2807,Pastry,2016-12-08 11:04:00,morning,weekday,2016-12-08,12,11,Thursday
2808,Coffee,2016-12-08 11:26:00,morning,weekday,2016-12-08,12,11,Thursday
2809,Truffles,2016-12-08 11:27:00,morning,weekday,2016-12-08,12,11,Thursday
2810,Tea,2016-12-08 11:35:00,morning,weekday,2016-12-08,12,11,Thursday
2811,Bread,2016-12-08 11:36:00,morning,weekday,2016-12-08,12,11,Thursday
2812,Farm House,2016-12-08 11:39:00,morning,weekday,2016-12-08,12,11,Thursday
2813,Coffee,2016-12-08 11:51:00,morning,weekday,2016-12-08,12,11,Thursday
2813,Cake,2016-12-08 11:51:00,morning,weekday,2016-12-08,12,11,Thursday
2814,Coffee,2016-12-08 11:53:00,morning,weekday,2016-12-08,12,11,Thursday
2814,Sandwich,2016-12-08 11:53:00,morning,weekday,2016-12-08,12,11,Thursday
2815,Tea,2016-12-08 12:19:00,afternoon,weekday,2016-12-08,12,12,Thursday
2816,Hearty & Seasonal,2016-12-08 12:45:00,afternoon,weekday,2016-12-08,12,12,Thursday
2816,Tea,2016-12-08 12:45:00,afternoon,weekday,2016-12-08,12,12,Thursday
2817,Coffee,2016-12-08 13:03:00,afternoon,weekday,2016-12-08,12,13,Thursday
2818,Coffee,2016-12-08 13:04:00,afternoon,weekday,2016-12-08,12,13,Thursday
2819,Tea,2016-12-08 13:41:00,afternoon,weekday,2016-12-08,12,13,Thursday
2819,Cake,2016-12-08 13:41:00,afternoon,weekday,2016-12-08,12,13,Thursday
2820,Farm House,2016-12-08 13:42:00,afternoon,weekday,2016-12-08,12,13,Thursday
2821,Coffee,2016-12-08 13:53:00,afternoon,weekday,2016-12-08,12,13,Thursday
2822,Coffee,2016-12-08 14:20:00,afternoon,weekday,2016-12-08,12,14,Thursday
2823,Bread,2016-12-08 14:34:00,afternoon,weekday,2016-12-08,12,14,Thursday
2824,Coffee,2016-12-08 15:11:00,afternoon,weekday,2016-12-08,12,15,Thursday
2824,Cake,2016-12-08 15:11:00,afternoon,weekday,2016-12-08,12,15,Thursday
2825,Cake,2016-12-08 15:17:00,afternoon,weekday,2016-12-08,12,15,Thursday
2826,Alfajores,2016-12-08 15:40:00,afternoon,weekday,2016-12-08,12,15,Thursday
2826,Medialuna,2016-12-08 15:40:00,afternoon,weekday,2016-12-08,12,15,Thursday
2826,Brownie,2016-12-08 15:40:00,afternoon,weekday,2016-12-08,12,15,Thursday
2827,Bread,2016-12-08 15:41:00,afternoon,weekday,2016-12-08,12,15,Thursday
2828,Bread,2016-12-08 16:54:00,afternoon,weekday,2016-12-08,12,16,Thursday
2829,Bread,2016-12-09 09:03:00,morning,weekday,2016-12-09,12,9,Friday
2829,Jam,2016-12-09 09:03:00,morning,weekday,2016-12-09,12,9,Friday
2830,Tea,2016-12-09 09:05:00,morning,weekday,2016-12-09,12,9,Friday
2830,Sandwich,2016-12-09 09:05:00,morning,weekday,2016-12-09,12,9,Friday
2831,Coffee,2016-12-09 09:13:00,morning,weekday,2016-12-09,12,9,Friday
2831,Medialuna,2016-12-09 09:13:00,morning,weekday,2016-12-09,12,9,Friday
2831,Juice,2016-12-09 09:13:00,morning,weekday,2016-12-09,12,9,Friday
2831,Coke,2016-12-09 09:13:00,morning,weekday,2016-12-09,12,9,Friday
2832,Toast,2016-12-09 09:15:00,morning,weekday,2016-12-09,12,9,Friday
2832,Coffee,2016-12-09 09:15:00,morning,weekday,2016-12-09,12,9,Friday
2832,Bread,2016-12-09 09:15:00,morning,weekday,2016-12-09,12,9,Friday
2833,Bread,2016-12-09 09:17:00,morning,weekday,2016-12-09,12,9,Friday
2833,Coffee,2016-12-09 09:17:00,morning,weekday,2016-12-09,12,9,Friday
2833,Toast,2016-12-09 09:17:00,morning,weekday,2016-12-09,12,9,Friday
2834,Bread,2016-12-09 09:19:00,morning,weekday,2016-12-09,12,9,Friday
2834,Coffee,2016-12-09 09:19:00,morning,weekday,2016-12-09,12,9,Friday
2834,Medialuna,2016-12-09 09:19:00,morning,weekday,2016-12-09,12,9,Friday
2835,Coffee,2016-12-09 09:31:00,morning,weekday,2016-12-09,12,9,Friday
2836,Bread,2016-12-09 09:31:00,morning,weekday,2016-12-09,12,9,Friday
2836,Toast,2016-12-09 09:31:00,morning,weekday,2016-12-09,12,9,Friday
2837,Bread,2016-12-09 09:42:00,morning,weekday,2016-12-09,12,9,Friday
2838,Coffee,2016-12-09 09:58:00,morning,weekday,2016-12-09,12,9,Friday
2838,Medialuna,2016-12-09 09:58:00,morning,weekday,2016-12-09,12,9,Friday
2838,Cake,2016-12-09 09:58:00,morning,weekday,2016-12-09,12,9,Friday
2839,Tea,2016-12-09 10:11:00,morning,weekday,2016-12-09,12,10,Friday
2840,Tea,2016-12-09 10:16:00,morning,weekday,2016-12-09,12,10,Friday
2841,Coffee,2016-12-09 10:17:00,morning,weekday,2016-12-09,12,10,Friday
2841,Medialuna,2016-12-09 10:17:00,morning,weekday,2016-12-09,12,10,Friday
2842,Bread,2016-12-09 10:18:00,morning,weekday,2016-12-09,12,10,Friday
2843,Bread,2016-12-09 10:20:00,morning,weekday,2016-12-09,12,10,Friday
2843,Coffee,2016-12-09 10:20:00,morning,weekday,2016-12-09,12,10,Friday
2844,Bread,2016-12-09 10:36:00,morning,weekday,2016-12-09,12,10,Friday
2845,Bread,2016-12-09 10:40:00,morning,weekday,2016-12-09,12,10,Friday
2845,Brownie,2016-12-09 10:40:00,morning,weekday,2016-12-09,12,10,Friday
2846,Coffee,2016-12-09 10:43:00,morning,weekday,2016-12-09,12,10,Friday
2847,Tea,2016-12-09 10:45:00,morning,weekday,2016-12-09,12,10,Friday
2847,The Nomad,2016-12-09 10:45:00,morning,weekday,2016-12-09,12,10,Friday
2848,Fudge,2016-12-09 10:56:00,morning,weekday,2016-12-09,12,10,Friday
2849,Alfajores,2016-12-09 10:58:00,morning,weekday,2016-12-09,12,10,Friday
2849,Coffee,2016-12-09 10:58:00,morning,weekday,2016-12-09,12,10,Friday
2850,Bread,2016-12-09 10:59:00,morning,weekday,2016-12-09,12,10,Friday
2851,Coffee,2016-12-09 11:02:00,morning,weekday,2016-12-09,12,11,Friday
2851,Alfajores,2016-12-09 11:02:00,morning,weekday,2016-12-09,12,11,Friday
2852,Brownie,2016-12-09 11:03:00,morning,weekday,2016-12-09,12,11,Friday
2852,Coffee,2016-12-09 11:03:00,morning,weekday,2016-12-09,12,11,Friday
2853,Bread,2016-12-09 11:07:00,morning,weekday,2016-12-09,12,11,Friday
2854,Jam,2016-12-09 11:15:00,morning,weekday,2016-12-09,12,11,Friday
2854,Fudge,2016-12-09 11:15:00,morning,weekday,2016-12-09,12,11,Friday
2855,Tea,2016-12-09 11:18:00,morning,weekday,2016-12-09,12,11,Friday
2856,Coffee,2016-12-09 11:24:00,morning,weekday,2016-12-09,12,11,Friday
2857,Coffee,2016-12-09 11:32:00,morning,weekday,2016-12-09,12,11,Friday
2858,Bread,2016-12-09 11:46:00,morning,weekday,2016-12-09,12,11,Friday
2859,Coffee,2016-12-09 11:48:00,morning,weekday,2016-12-09,12,11,Friday
2860,Coffee,2016-12-09 12:06:00,afternoon,weekday,2016-12-09,12,12,Friday
2861,Medialuna,2016-12-09 12:07:00,afternoon,weekday,2016-12-09,12,12,Friday
2861,Cake,2016-12-09 12:07:00,afternoon,weekday,2016-12-09,12,12,Friday
2862,Coffee,2016-12-09 12:10:00,afternoon,weekday,2016-12-09,12,12,Friday
2862,Cake,2016-12-09 12:10:00,afternoon,weekday,2016-12-09,12,12,Friday
2863,Coffee,2016-12-09 12:16:00,afternoon,weekday,2016-12-09,12,12,Friday
2865,The Nomad,2016-12-09 12:30:00,afternoon,weekday,2016-12-09,12,12,Friday
2865,Tea,2016-12-09 12:30:00,afternoon,weekday,2016-12-09,12,12,Friday
2865,Bread,2016-12-09 12:30:00,afternoon,weekday,2016-12-09,12,12,Friday
2865,Brownie,2016-12-09 12:30:00,afternoon,weekday,2016-12-09,12,12,Friday
2865,Fudge,2016-12-09 12:30:00,afternoon,weekday,2016-12-09,12,12,Friday
2866,Scone,2016-12-09 12:45:00,afternoon,weekday,2016-12-09,12,12,Friday
2866,Tea,2016-12-09 12:45:00,afternoon,weekday,2016-12-09,12,12,Friday
2867,Bread,2016-12-09 12:52:00,afternoon,weekday,2016-12-09,12,12,Friday
2868,Sandwich,2016-12-09 12:56:00,afternoon,weekday,2016-12-09,12,12,Friday
2868,Bread,2016-12-09 12:56:00,afternoon,weekday,2016-12-09,12,12,Friday
2868,Mineral Water,2016-12-09 12:56:00,afternoon,weekday,2016-12-09,12,12,Friday
2868,Coffee,2016-12-09 12:56:00,afternoon,weekday,2016-12-09,12,12,Friday
2868,Juice,2016-12-09 12:56:00,afternoon,weekday,2016-12-09,12,12,Friday
2869,Bread,2016-12-09 13:00:00,afternoon,weekday,2016-12-09,12,13,Friday
2869,Scandinavian,2016-12-09 13:00:00,afternoon,weekday,2016-12-09,12,13,Friday
2870,Sandwich,2016-12-09 13:42:00,afternoon,weekday,2016-12-09,12,13,Friday
2871,Coffee,2016-12-09 13:43:00,afternoon,weekday,2016-12-09,12,13,Friday
2871,Brownie,2016-12-09 13:43:00,afternoon,weekday,2016-12-09,12,13,Friday
2872,Hearty & Seasonal,2016-12-09 13:48:00,afternoon,weekday,2016-12-09,12,13,Friday
2872,Brownie,2016-12-09 13:48:00,afternoon,weekday,2016-12-09,12,13,Friday
2872,Bread,2016-12-09 13:48:00,afternoon,weekday,2016-12-09,12,13,Friday
2873,Tea,2016-12-09 13:50:00,afternoon,weekday,2016-12-09,12,13,Friday
2873,Hearty & Seasonal,2016-12-09 13:50:00,afternoon,weekday,2016-12-09,12,13,Friday
2874,Coffee,2016-12-09 13:52:00,afternoon,weekday,2016-12-09,12,13,Friday
2874,Brownie,2016-12-09 13:52:00,afternoon,weekday,2016-12-09,12,13,Friday
2875,Coffee,2016-12-09 14:19:00,afternoon,weekday,2016-12-09,12,14,Friday
2875,Farm House,2016-12-09 14:19:00,afternoon,weekday,2016-12-09,12,14,Friday
2876,Coffee,2016-12-09 14:36:00,afternoon,weekday,2016-12-09,12,14,Friday
2876,Scone,2016-12-09 14:36:00,afternoon,weekday,2016-12-09,12,14,Friday
2877,Scone,2016-12-09 14:49:00,afternoon,weekday,2016-12-09,12,14,Friday
2877,Crepes,2016-12-09 14:49:00,afternoon,weekday,2016-12-09,12,14,Friday
2877,Alfajores,2016-12-09 14:49:00,afternoon,weekday,2016-12-09,12,14,Friday
2878,Scandinavian,2016-12-09 15:04:00,afternoon,weekday,2016-12-09,12,15,Friday
2879,Cake,2016-12-09 15:25:00,afternoon,weekday,2016-12-09,12,15,Friday
2880,Bread,2016-12-09 15:26:00,afternoon,weekday,2016-12-09,12,15,Friday
2881,Bread,2016-12-09 15:38:00,afternoon,weekday,2016-12-09,12,15,Friday
2882,Bread,2016-12-09 15:43:00,afternoon,weekday,2016-12-09,12,15,Friday
2882,Tea,2016-12-09 15:43:00,afternoon,weekday,2016-12-09,12,15,Friday
2884,Brownie,2016-12-09 15:54:00,afternoon,weekday,2016-12-09,12,15,Friday
2884,Mineral Water,2016-12-09 15:54:00,afternoon,weekday,2016-12-09,12,15,Friday
2885,Farm House,2016-12-09 15:59:00,afternoon,weekday,2016-12-09,12,15,Friday
2886,Coffee,2016-12-09 16:03:00,afternoon,weekday,2016-12-09,12,16,Friday
2887,Sandwich,2016-12-09 16:16:00,afternoon,weekday,2016-12-09,12,16,Friday
2887,Scone,2016-12-09 16:16:00,afternoon,weekday,2016-12-09,12,16,Friday
2887,Bread,2016-12-09 16:16:00,afternoon,weekday,2016-12-09,12,16,Friday
2887,Coffee,2016-12-09 16:16:00,afternoon,weekday,2016-12-09,12,16,Friday
2888,Coffee,2016-12-09 16:18:00,afternoon,weekday,2016-12-09,12,16,Friday
2888,Hot Chocolate,2016-12-09 16:18:00,afternoon,weekday,2016-12-09,12,16,Friday
2888,Tea,2016-12-09 16:18:00,afternoon,weekday,2016-12-09,12,16,Friday
2888,Alfajores,2016-12-09 16:18:00,afternoon,weekday,2016-12-09,12,16,Friday
2888,Sandwich,2016-12-09 16:18:00,afternoon,weekday,2016-12-09,12,16,Friday
2889,Bread,2016-12-10 08:19:00,morning,weekend,2016-12-10,12,8,Saturday
2889,Scone,2016-12-10 08:19:00,morning,weekend,2016-12-10,12,8,Saturday
2889,Juice,2016-12-10 08:19:00,morning,weekend,2016-12-10,12,8,Saturday
2890,Coffee,2016-12-10 08:50:00,morning,weekend,2016-12-10,12,8,Saturday
2891,Bread,2016-12-10 08:53:00,morning,weekend,2016-12-10,12,8,Saturday
2892,Bread,2016-12-10 08:55:00,morning,weekend,2016-12-10,12,8,Saturday
2893,Coffee,2016-12-10 09:10:00,morning,weekend,2016-12-10,12,9,Saturday
2893,Toast,2016-12-10 09:10:00,morning,weekend,2016-12-10,12,9,Saturday
2893,Pastry,2016-12-10 09:10:00,morning,weekend,2016-12-10,12,9,Saturday
2894,Bread,2016-12-10 09:14:00,morning,weekend,2016-12-10,12,9,Saturday
2894,Focaccia,2016-12-10 09:14:00,morning,weekend,2016-12-10,12,9,Saturday
2895,Scone,2016-12-10 09:16:00,morning,weekend,2016-12-10,12,9,Saturday
2896,Focaccia,2016-12-10 09:18:00,morning,weekend,2016-12-10,12,9,Saturday
2897,Scandinavian,2016-12-10 09:19:00,morning,weekend,2016-12-10,12,9,Saturday
2898,Coffee,2016-12-10 09:38:00,morning,weekend,2016-12-10,12,9,Saturday
2898,Tea,2016-12-10 09:38:00,morning,weekend,2016-12-10,12,9,Saturday
2899,Coffee,2016-12-10 09:40:00,morning,weekend,2016-12-10,12,9,Saturday
2899,Farm House,2016-12-10 09:40:00,morning,weekend,2016-12-10,12,9,Saturday
2900,Focaccia,2016-12-10 09:54:00,morning,weekend,2016-12-10,12,9,Saturday
2900,Pastry,2016-12-10 09:54:00,morning,weekend,2016-12-10,12,9,Saturday
2901,Coffee,2016-12-10 10:01:00,morning,weekend,2016-12-10,12,10,Saturday
2901,Pastry,2016-12-10 10:01:00,morning,weekend,2016-12-10,12,10,Saturday
2901,Medialuna,2016-12-10 10:01:00,morning,weekend,2016-12-10,12,10,Saturday
2902,Sandwich,2016-12-10 10:09:00,morning,weekend,2016-12-10,12,10,Saturday
2902,Bread,2016-12-10 10:09:00,morning,weekend,2016-12-10,12,10,Saturday
2903,Bread,2016-12-10 10:12:00,morning,weekend,2016-12-10,12,10,Saturday
2903,Coffee,2016-12-10 10:12:00,morning,weekend,2016-12-10,12,10,Saturday
2903,Medialuna,2016-12-10 10:12:00,morning,weekend,2016-12-10,12,10,Saturday
2903,Jam,2016-12-10 10:12:00,morning,weekend,2016-12-10,12,10,Saturday
2904,Sandwich,2016-12-10 10:14:00,morning,weekend,2016-12-10,12,10,Saturday
2904,Tea,2016-12-10 10:14:00,morning,weekend,2016-12-10,12,10,Saturday
2904,Coffee,2016-12-10 10:14:00,morning,weekend,2016-12-10,12,10,Saturday
2905,Coffee,2016-12-10 10:17:00,morning,weekend,2016-12-10,12,10,Saturday
2905,Farm House,2016-12-10 10:17:00,morning,weekend,2016-12-10,12,10,Saturday
2906,Bread,2016-12-10 10:19:00,morning,weekend,2016-12-10,12,10,Saturday
2907,Bread,2016-12-10 10:31:00,morning,weekend,2016-12-10,12,10,Saturday
2907,Coffee,2016-12-10 10:31:00,morning,weekend,2016-12-10,12,10,Saturday
2908,Coffee,2016-12-10 10:37:00,morning,weekend,2016-12-10,12,10,Saturday
2908,Toast,2016-12-10 10:37:00,morning,weekend,2016-12-10,12,10,Saturday
